order_id,customer_id,order_time,payment_method,discount_pct,subtotal_usd,total_usd,country,device,source,order_month,order_year
27842,12113,2022-06-21 04:19:59,card,20,118.88,95.1,US,mobile,social,2022-06,2022
27843,8337,2024-02-17 00:42:04,paypal,5,79.04,75.09,IN,mobile,organic,2024-02,2024
27844,19726,2021-02-04 06:52:15,card,0,30.84,30.84,GB,desktop,organic,2021-02,2021
27845,10049,2024-12-26 04:15:59,card,0,10.04,10.04,DE,tablet,organic,2024-12,2024
27846,1851,2022-04-29 10:24:30,card,0,173.09,173.09,IN,desktop,social,2022-04,2022
27847,17986,2020-11-25 09:20:05,card,10,49.46,44.51,US,mobile,organic,2020-11,2020
27848,10980,2020-05-17 03:57:13,card,0,27.91,27.91,CA,desktop,direct,2020-05,2020
27849,4162,2024-11-13 21:50:48,card,5,371.76,353.17,AE,desktop,organic,2024-11,2024
27850,11361,2021-09-06 11:12:57,card,20,17.91,14.33,CA,desktop,paid,2021-09,2021
27851,951,2020-06-30 00:40:12,card,0,78.5,78.5,MX,mobile,direct,2020-06,2020
27852,8220,2023-03-29 13:27:22,wallet,20,31.63,25.3,MX,desktop,organic,2023-03,2023
27853,7255,2022-07-07 00:48:05,card,0,161.63,161.63,BR,mobile,paid,2022-07,2022
27854,5160,2023-01-24 06:12:33,card,0,332.19,332.19,DE,mobile,direct,2023-01,2023
27855,7743,2021-05-22 19:18:32,wallet,5,81.98,77.88,PL,mobile,direct,2021-05,2021
27856,1773,2020-12-05 13:14:41,card,5,131.73,125.14,DE,mobile,paid,2020-12,2020
27857,13353,2024-12-25 13:40:36,card,15,166.04,141.13,GB,desktop,organic,2024-12,2024
27858,12459,2022-08-17 10:10:39,card,0,197.84,197.84,US,desktop,direct,2022-08,2022
27859,11514,2024-08-05 14:01:07,cod,20,73.37,58.7,MX,desktop,social,2024-08,2024
27860,9176,2023-03-10 13:57:11,wallet,0,66.53,66.53,MX,mobile,social,2023-03,2023
27861,6837,2025-10-08 10:06:26,card,0,121.76,121.76,MX,desktop,paid,2025-10,2025
27862,19578,2023-07-09 21:21:06,paypal,20,56.34,45.07,JP,mobile,email,2023-07,2023
27863,4964,2021-05-13 19:23:54,card,10,14.82,13.34,MX,desktop,paid,2021-05,2021
27864,18284,2021-11-14 01:46:10,card,0,173.28,173.28,US,desktop,social,2021-11,2021
27865,13033,2022-10-13 11:05:31,wallet,15,31.02,26.37,DE,mobile,direct,2022-10,2022
27866,6972,2021-09-20 04:59:13,card,0,34.38,34.38,NL,desktop,organic,2021-09,2021
27867,18595,2023-03-24 10:56:27,card,15,190.14,161.62,CA,mobile,organic,2023-03,2023
27868,6268,2023-01-23 17:40:39,card,5,443.92,421.72,JP,desktop,paid,2023-01,2023
27869,11306,2021-08-19 08:03:16,cod,15,37.65,32.0,NL,mobile,organic,2021-08,2021
27870,5970,2021-11-19 13:00:16,wallet,15,17.19,14.61,DE,tablet,email,2021-11,2021
27871,17192,2020-11-14 04:51:38,paypal,10,53.49,48.14,ZA,mobile,organic,2020-11,2020
27872,3255,2022-01-14 07:58:10,card,0,70.49,70.49,MX,desktop,organic,2022-01,2022
27873,16863,2024-03-22 14:02:49,card,20,711.56,569.25,GB,mobile,email,2024-03,2024
27874,8977,2025-05-12 02:39:20,paypal,5,287.54,273.16,AU,desktop,direct,2025-05,2025
27875,1025,2024-01-28 22:24:01,paypal,5,188.42,179.0,ES,desktop,organic,2024-01,2024
27876,16706,2021-05-31 03:38:19,card,0,189.13,189.13,GB,desktop,paid,2021-05,2021
27877,2245,2021-02-11 11:53:58,card,0,121.72,121.72,MX,desktop,organic,2021-02,2021
27878,16410,2024-10-17 10:43:19,wallet,10,200.35,180.32,FR,mobile,direct,2024-10,2024
27879,13020,2021-03-11 06:22:19,card,10,933.88,840.49,IN,mobile,social,2021-03,2021
27880,4364,2023-01-07 10:03:24,card,20,249.66,199.73,MX,desktop,organic,2023-01,2023
27881,13072,2024-05-26 16:11:16,card,20,61.28,49.02,DE,mobile,organic,2024-05,2024
27882,11791,2020-10-18 20:58:19,paypal,20,167.33,133.86,US,mobile,organic,2020-10,2020
27883,7758,2022-08-13 07:18:20,card,10,56.49,50.84,PL,desktop,direct,2022-08,2022
27884,2941,2025-08-07 16:13:46,card,10,113.55,102.19,ES,mobile,organic,2025-08,2025
27885,4213,2021-02-06 07:50:53,wallet,0,836.37,836.37,DE,tablet,referral,2021-02,2021
27886,18717,2022-01-31 10:30:09,card,0,5.5,5.5,SG,desktop,organic,2022-01,2022
27887,7587,2023-05-20 18:02:13,card,5,51.86,49.27,BR,mobile,paid,2023-05,2023
27888,18258,2025-07-11 17:08:25,card,20,70.59,56.47,JP,mobile,social,2025-07,2025
27889,1839,2024-01-16 11:11:29,card,0,38.61,38.61,GB,mobile,organic,2024-01,2024
27890,16932,2020-03-21 10:09:43,card,20,96.93,77.54,IN,mobile,direct,2020-03,2020
27891,3592,2021-11-25 05:29:01,paypal,5,51.76,49.17,GB,desktop,direct,2021-11,2021
27892,19100,2023-04-05 15:43:57,paypal,0,218.24,218.24,BR,desktop,direct,2023-04,2023
27893,14797,2022-02-01 00:24:22,card,0,144.19,144.19,SG,mobile,organic,2022-02,2022
27894,18193,2022-04-03 08:49:02,paypal,10,140.29,126.26,US,tablet,organic,2022-04,2022
27895,2124,2022-10-24 21:30:34,card,5,157.71,149.82,GB,mobile,organic,2022-10,2022
27896,19670,2023-03-15 02:31:41,card,20,166.11,132.89,FR,mobile,paid,2023-03,2023
27897,9552,2024-04-30 19:56:48,cod,0,58.31,58.31,MX,tablet,social,2024-04,2024
27898,6073,2023-07-19 20:35:44,card,0,383.01,383.01,DE,mobile,social,2023-07,2023
27899,12588,2022-01-21 00:03:59,card,20,664.14,531.31,US,mobile,organic,2022-01,2022
27900,19335,2020-11-19 22:30:52,card,0,199.12,199.12,US,desktop,organic,2020-11,2020
27901,152,2021-01-26 08:52:08,paypal,20,24.37,19.5,ZA,desktop,paid,2021-01,2021
27902,8744,2024-05-29 14:40:10,card,10,267.06,240.35,ZA,desktop,organic,2024-05,2024
27903,9449,2024-08-04 15:08:04,wallet,5,77.25,73.39,AU,mobile,organic,2024-08,2024
27904,2454,2023-06-19 22:43:43,paypal,0,28.98,28.98,US,tablet,organic,2023-06,2023
27905,10062,2025-02-24 04:30:06,card,0,176.38,176.38,US,mobile,organic,2025-02,2025
27906,19811,2022-12-20 11:56:53,card,0,171.44,171.44,GB,mobile,organic,2022-12,2022
27907,5386,2024-07-30 20:15:25,card,10,81.88,73.69,US,desktop,social,2024-07,2024
27908,2602,2023-08-06 05:57:34,card,5,79.4,75.43,JP,mobile,direct,2023-08,2023
27909,5041,2023-04-28 21:16:30,paypal,20,215.81,172.65,GB,desktop,organic,2023-04,2023
27910,5186,2023-09-20 06:42:16,card,15,120.0,102.0,US,desktop,organic,2023-09,2023
27911,17965,2024-04-08 11:08:20,card,0,222.32,222.32,DE,mobile,referral,2024-04,2024
27912,9162,2023-09-20 17:06:17,card,15,81.79,69.52,AU,mobile,organic,2023-09,2023
27913,10796,2025-05-31 14:30:51,card,15,28.96,24.62,BR,mobile,organic,2025-05,2025
27914,8742,2021-04-15 11:05:49,card,0,119.57,119.57,SG,desktop,paid,2021-04,2021
27915,16888,2023-08-23 12:16:57,card,10,13.35,12.02,GB,mobile,organic,2023-08,2023
27916,1811,2022-12-26 17:37:23,card,20,88.91,71.13,GB,mobile,direct,2022-12,2022
27917,19056,2025-02-26 05:07:36,card,15,160.11,136.09,ES,mobile,direct,2025-02,2025
27918,5902,2025-03-03 02:22:28,cod,0,353.8,353.8,MX,desktop,email,2025-03,2025
27919,3804,2023-03-04 23:14:33,card,0,13.81,13.81,SG,mobile,paid,2023-03,2023
27920,9340,2023-08-19 05:34:58,paypal,20,70.77,56.62,BR,desktop,organic,2023-08,2023
27921,13389,2021-04-14 15:25:00,paypal,0,780.81,780.81,FR,mobile,paid,2021-04,2021
27922,11316,2021-04-22 18:29:08,wallet,0,65.07,65.07,US,mobile,direct,2021-04,2021
27923,11844,2021-03-10 00:40:42,card,10,110.99,99.89,SG,desktop,referral,2021-03,2021
27924,9077,2023-12-19 02:10:29,paypal,15,160.32,136.27,FR,desktop,paid,2023-12,2023
27925,3181,2022-12-30 22:24:56,card,5,109.16,103.7,AU,desktop,organic,2022-12,2022
27926,10700,2022-11-28 08:52:47,paypal,20,219.49,175.59,US,desktop,direct,2022-11,2022
27927,8004,2020-02-23 17:32:49,card,0,75.48,75.48,JP,mobile,social,2020-02,2020
27928,2130,2024-08-24 14:52:32,cod,0,123.42,123.42,FR,mobile,organic,2024-08,2024
27929,7956,2022-08-23 14:38:47,card,0,177.81,177.81,US,desktop,direct,2022-08,2022
27930,1346,2021-05-19 16:07:52,card,0,102.01,102.01,MX,mobile,organic,2021-05,2021
27931,13328,2023-09-09 19:47:36,card,20,905.75,724.6,IN,mobile,organic,2023-09,2023
27932,7847,2024-09-19 13:07:24,card,20,23.05,18.44,IN,desktop,direct,2024-09,2024
27933,15981,2020-08-12 06:17:14,wallet,0,266.52,266.52,JP,mobile,social,2020-08,2020
27934,15781,2020-11-06 11:28:57,card,10,5.25,4.73,IN,mobile,organic,2020-11,2020
27935,19346,2021-08-20 10:19:25,card,5,13.72,13.03,SG,mobile,organic,2021-08,2021
27936,3242,2022-08-12 08:21:16,card,10,43.84,39.46,ZA,desktop,paid,2022-08,2022
27937,19241,2020-01-28 15:01:18,wallet,20,392.26,313.81,DE,mobile,organic,2020-01,2020
27938,8861,2023-06-04 11:49:49,card,15,708.56,602.28,DE,mobile,organic,2023-06,2023
27939,7591,2025-07-16 10:00:40,card,20,3.5,2.8,ES,mobile,organic,2025-07,2025
27940,2985,2022-11-19 05:27:43,paypal,15,76.74,65.23,CA,mobile,social,2022-11,2022
27941,12905,2024-01-14 03:18:56,card,20,9.69,7.75,ZA,mobile,social,2024-01,2024
27942,4987,2021-11-20 10:05:59,card,20,175.59,140.47,BR,desktop,paid,2021-11,2021
27943,4179,2024-04-23 07:33:53,wallet,20,244.71,195.77,DE,desktop,organic,2024-04,2024
27944,18678,2022-07-23 01:17:25,paypal,0,255.49,255.49,US,desktop,referral,2022-07,2022
27945,9953,2025-03-16 06:52:35,card,0,109.8,109.8,ES,desktop,referral,2025-03,2025
27946,4191,2022-07-21 03:36:38,paypal,0,223.87,223.87,CA,desktop,email,2022-07,2022
27947,7394,2021-08-09 05:25:50,paypal,20,119.88,95.9,US,mobile,organic,2021-08,2021
27948,7978,2021-12-09 01:54:38,card,0,8.79,8.79,CA,mobile,referral,2021-12,2021
27949,9188,2021-01-18 06:07:28,paypal,20,212.18,169.74,JP,tablet,organic,2021-01,2021
27950,1715,2023-01-09 00:26:40,card,20,37.23,29.78,NL,desktop,email,2023-01,2023
27951,11444,2025-01-13 02:07:03,card,0,39.58,39.58,AU,mobile,organic,2025-01,2025
27952,7300,2022-03-02 02:28:32,card,0,71.52,71.52,MX,desktop,organic,2022-03,2022
27953,8839,2023-07-13 00:50:55,card,5,102.76,97.62,DE,desktop,organic,2023-07,2023
27954,2694,2023-09-28 15:30:33,card,5,446.93,424.58,JP,desktop,referral,2023-09,2023
27955,17108,2022-12-13 16:17:33,card,20,8.79,7.03,AU,mobile,organic,2022-12,2022
27956,12004,2023-12-21 13:29:54,card,0,166.23,166.23,US,mobile,direct,2023-12,2023
27957,13080,2022-06-11 16:00:31,wallet,20,206.01,164.81,ZA,mobile,organic,2022-06,2022
27958,13920,2020-10-23 18:41:13,card,0,232.74,232.74,CA,desktop,referral,2020-10,2020
27959,5213,2025-06-28 17:08:37,card,10,245.89,221.3,GB,desktop,social,2025-06,2025
27960,2270,2021-11-08 02:51:28,wallet,0,27.05,27.05,JP,desktop,organic,2021-11,2021
27961,8785,2020-09-17 00:23:27,card,20,422.43,337.94,ZA,mobile,email,2020-09,2020
27962,16493,2021-08-15 15:31:15,card,0,87.06,87.06,US,mobile,organic,2021-08,2021
27963,18615,2023-03-12 11:16:07,wallet,0,25.18,25.18,IN,mobile,referral,2023-03,2023
27964,13736,2023-03-04 07:15:02,card,0,51.46,51.46,BR,desktop,social,2023-03,2023
27965,4790,2020-11-01 02:31:53,card,20,301.88,241.5,IN,desktop,social,2020-11,2020
27966,16274,2024-02-16 07:35:49,card,10,406.12,365.51,US,mobile,direct,2024-02,2024
27967,11861,2021-06-03 19:55:12,card,0,992.3,992.3,NL,desktop,organic,2021-06,2021
27968,32,2023-05-22 12:53:14,card,0,75.05,75.05,MX,mobile,organic,2023-05,2023
27969,1824,2022-02-07 08:16:40,card,20,59.24,47.39,GB,desktop,email,2022-02,2022
27970,12338,2024-10-01 02:11:03,card,0,156.42,156.42,AU,desktop,paid,2024-10,2024
27971,4887,2022-06-29 10:52:41,paypal,0,18.22,18.22,DE,mobile,organic,2022-06,2022
27972,13028,2023-10-22 20:03:27,paypal,0,45.87,45.87,AU,mobile,paid,2023-10,2023
27973,2541,2022-01-09 08:41:56,card,15,55.46,47.14,GB,desktop,email,2022-01,2022
27974,4820,2021-06-30 12:00:38,card,0,37.24,37.24,AU,mobile,organic,2021-06,2021
27975,1149,2023-01-17 10:15:44,card,0,48.73,48.73,BR,mobile,organic,2023-01,2023
27976,8247,2022-12-17 09:31:27,card,15,71.46,60.74,MX,desktop,organic,2022-12,2022
27977,1498,2025-04-04 00:06:29,card,15,62.93,53.49,SE,desktop,social,2025-04,2025
27978,18212,2021-01-29 07:28:47,card,20,278.0,222.4,IN,desktop,organic,2021-01,2021
27979,12419,2024-07-23 19:47:46,paypal,15,61.51,52.28,DE,mobile,organic,2024-07,2024
27980,1903,2021-11-23 06:59:16,card,5,80.54,76.51,IN,mobile,direct,2021-11,2021
27981,10806,2022-01-17 23:15:55,card,0,216.86,216.86,SG,mobile,paid,2022-01,2022
27982,2729,2020-05-29 14:07:21,card,0,58.82,58.82,AU,desktop,paid,2020-05,2020
27983,9077,2021-09-26 04:34:02,card,0,76.01,76.01,FR,mobile,referral,2021-09,2021
27984,16341,2023-03-31 05:45:06,paypal,0,135.21,135.21,NL,mobile,direct,2023-03,2023
27985,18949,2023-05-14 13:36:32,paypal,0,28.12,28.12,CA,mobile,referral,2023-05,2023
27986,14145,2023-05-06 20:02:50,card,20,490.88,392.7,AU,desktop,organic,2023-05,2023
27987,18436,2020-01-08 19:45:51,wallet,10,281.86,253.67,US,desktop,organic,2020-01,2020
27988,11607,2023-01-07 01:02:29,card,0,308.8,308.8,FR,mobile,organic,2023-01,2023
27989,320,2023-12-07 05:40:44,card,0,83.73,83.73,JP,mobile,referral,2023-12,2023
27990,6083,2023-12-20 03:20:00,cod,0,85.68,85.68,AU,tablet,social,2023-12,2023
27991,4137,2020-09-21 20:47:04,card,0,187.65,187.65,SE,mobile,email,2020-09,2020
27992,19838,2023-03-06 12:25:31,card,0,241.26,241.26,BR,desktop,direct,2023-03,2023
27993,9104,2022-04-01 18:34:11,card,15,19.76,16.8,BR,desktop,organic,2022-04,2022
27994,11401,2023-09-24 02:08:17,paypal,20,8.79,7.03,MX,desktop,organic,2023-09,2023
27995,4401,2022-08-06 17:12:54,card,0,138.92,138.92,AE,desktop,organic,2022-08,2022
27996,9553,2020-09-06 07:02:37,card,0,63.7,63.7,IN,mobile,email,2020-09,2020
27997,2718,2025-10-22 03:44:07,card,0,14.82,14.82,DE,mobile,direct,2025-10,2025
27998,10641,2020-04-04 21:33:13,wallet,10,51.2,46.08,ES,mobile,direct,2020-04,2020
27999,2910,2020-11-11 23:00:14,card,5,75.95,72.15,IN,desktop,direct,2020-11,2020
28000,8669,2020-03-26 03:42:43,card,10,235.04,211.54,MX,desktop,direct,2020-03,2020
28001,17657,2023-09-19 06:51:22,card,15,37.63,31.99,JP,mobile,social,2023-09,2023
28002,11210,2023-12-15 07:12:01,card,0,52.01,52.01,US,mobile,email,2023-12,2023
28003,6787,2024-04-02 18:52:00,paypal,20,319.53,255.62,FR,tablet,referral,2024-04,2024
28004,14516,2020-09-03 01:45:44,paypal,0,17.37,17.37,US,desktop,social,2020-09,2020
28005,16206,2024-12-18 22:53:54,card,0,181.8,181.8,SE,mobile,direct,2024-12,2024
28006,8136,2020-10-13 17:55:19,card,0,45.87,45.87,CA,mobile,organic,2020-10,2020
28007,7358,2021-12-24 11:47:04,paypal,20,282.92,226.34,US,desktop,referral,2021-12,2021
28008,4507,2020-07-17 11:17:38,card,15,40.27,34.23,GB,mobile,direct,2020-07,2020
28009,2611,2025-05-12 16:47:50,card,10,10.91,9.82,IN,desktop,organic,2025-05,2025
28010,12637,2021-03-20 05:56:01,cod,20,17.6,14.08,AU,desktop,referral,2021-03,2021
28011,8227,2025-10-05 07:27:20,cod,10,105.41,94.87,CA,desktop,social,2025-10,2025
28012,8983,2024-08-26 15:39:46,card,20,22.52,18.02,US,desktop,organic,2024-08,2024
28013,11583,2022-02-05 20:46:06,cod,20,77.2,61.76,US,desktop,direct,2022-02,2022
28014,6338,2022-05-15 03:10:20,card,5,315.99,300.19,DE,mobile,social,2022-05,2022
28015,5761,2023-10-26 14:23:19,paypal,5,191.42,181.85,CA,mobile,organic,2023-10,2023
28016,12912,2023-05-02 17:18:04,paypal,0,13.13,13.13,AU,mobile,organic,2023-05,2023
28017,4424,2022-02-27 11:52:28,card,0,22.22,22.22,IN,tablet,direct,2022-02,2022
28018,16851,2020-04-19 06:00:49,card,15,177.84,151.16,US,desktop,referral,2020-04,2020
28019,16740,2021-04-12 13:56:47,card,10,120.69,108.62,SE,mobile,direct,2021-04,2021
28020,2205,2025-04-10 20:57:36,card,20,66.01,52.81,GB,mobile,referral,2025-04,2025
28021,16306,2021-06-25 19:37:27,card,15,58.26,49.52,US,mobile,organic,2021-06,2021
28022,10792,2025-08-15 22:36:41,card,0,260.1,260.1,MX,desktop,email,2025-08,2025
28023,4210,2023-01-19 14:08:15,card,20,74.88,59.9,US,desktop,organic,2023-01,2023
28024,6081,2020-10-25 04:05:35,card,10,39.6,35.64,DE,tablet,organic,2020-10,2020
28025,6669,2025-04-08 00:36:59,paypal,10,41.7,37.53,AU,desktop,direct,2025-04,2025
28026,2922,2021-05-29 13:29:20,card,20,150.0,120.0,AU,mobile,paid,2021-05,2021
28027,3988,2022-01-05 22:41:09,card,0,45.88,45.88,ES,mobile,social,2022-01,2022
28028,11925,2025-08-26 11:04:18,card,20,174.18,139.34,ES,mobile,social,2025-08,2025
28029,3294,2023-11-03 19:30:35,card,0,228.94,228.94,GB,desktop,social,2023-11,2023
28030,2281,2024-06-28 21:10:34,card,15,135.21,114.93,FR,mobile,paid,2024-06,2024
28031,1042,2023-04-11 20:25:38,card,0,39.71,39.71,US,desktop,paid,2023-04,2023
28032,7979,2020-03-17 15:35:37,card,10,100.88,90.79,CA,mobile,organic,2020-03,2020
28033,917,2024-07-29 01:25:31,paypal,15,441.77,375.5,DE,tablet,organic,2024-07,2024
28034,3744,2020-09-12 09:44:13,card,0,85.86,85.86,SE,mobile,direct,2020-09,2020
28035,3737,2022-10-24 01:48:46,card,20,264.38,211.5,US,mobile,direct,2022-10,2022
28036,14819,2020-04-25 18:15:24,card,15,649.5,552.07,US,mobile,referral,2020-04,2020
28037,3989,2024-08-26 19:42:05,card,0,331.34,331.34,AE,desktop,email,2024-08,2024
28038,18951,2024-11-02 03:52:13,wallet,0,337.36,337.36,US,mobile,direct,2024-11,2024
28039,18730,2021-09-10 22:47:21,card,20,188.19,150.55,DE,desktop,organic,2021-09,2021
28040,6019,2025-08-29 13:29:40,card,20,308.39,246.71,AE,desktop,social,2025-08,2025
28041,3983,2021-10-18 03:15:15,card,15,15.01,12.76,US,mobile,email,2021-10,2021
28042,8469,2021-10-26 16:16:20,wallet,5,171.1,162.55,IN,desktop,organic,2021-10,2021
28043,8600,2021-05-27 10:07:16,card,15,27.23,23.15,GB,mobile,email,2021-05,2021
28044,8801,2023-02-10 10:06:25,paypal,10,81.23,73.11,IN,desktop,organic,2023-02,2023
28045,8868,2022-05-27 23:54:10,card,5,49.69,47.21,NL,mobile,organic,2022-05,2022
28046,988,2025-04-08 01:08:33,paypal,5,15.99,15.19,US,mobile,email,2025-04,2025
28047,14228,2021-04-24 11:46:52,card,5,14.55,13.82,US,mobile,paid,2021-04,2021
28048,12014,2021-02-06 02:10:18,card,20,289.68,231.74,FR,desktop,organic,2021-02,2021
28049,16573,2020-05-31 00:30:36,card,15,141.18,120.0,GB,mobile,direct,2020-05,2020
28050,17275,2022-08-06 09:00:53,cod,0,229.45,229.45,JP,desktop,organic,2022-08,2022
28051,11049,2021-12-17 02:09:57,card,0,49.57,49.57,CA,mobile,social,2021-12,2021
28052,7930,2023-03-19 22:30:33,paypal,0,264.47,264.47,US,mobile,organic,2023-03,2023
28053,14408,2024-10-24 21:10:22,card,15,94.81,80.59,DE,desktop,paid,2024-10,2024
28054,16432,2023-01-06 03:19:27,card,0,658.47,658.47,GB,mobile,direct,2023-01,2023
28055,1865,2024-04-12 08:38:27,card,0,167.1,167.1,ZA,desktop,referral,2024-04,2024
28056,11580,2022-12-11 08:59:11,card,0,7.35,7.35,BR,mobile,direct,2022-12,2022
28057,15144,2024-09-30 19:17:09,paypal,15,8.79,7.47,JP,desktop,direct,2024-09,2024
28058,4213,2021-09-07 15:42:28,card,0,148.95,148.95,DE,mobile,referral,2021-09,2021
28059,17026,2024-07-01 16:13:18,card,0,702.23,702.23,US,desktop,email,2024-07,2024
28060,3015,2020-10-23 22:18:28,card,15,195.45,166.13,PL,tablet,paid,2020-10,2020
28061,12688,2020-12-01 12:54:28,card,5,126.27,119.96,CA,desktop,referral,2020-12,2020
28062,4647,2021-01-13 08:01:27,card,15,1892.08,1608.27,MX,tablet,referral,2021-01,2021
28063,9297,2025-03-28 23:40:55,paypal,15,77.87,66.19,US,mobile,direct,2025-03,2025
28064,14956,2024-05-06 19:01:27,card,15,136.94,116.4,CA,mobile,organic,2024-05,2024
28065,11503,2020-11-04 09:10:47,card,15,68.85,58.52,MX,mobile,paid,2020-11,2020
28066,15948,2023-01-01 16:33:27,card,0,65.42,65.42,CA,mobile,social,2023-01,2023
28067,12311,2020-03-15 22:26:12,wallet,0,13.13,13.13,ES,mobile,paid,2020-03,2020
28068,2392,2022-08-09 05:09:13,card,15,48.32,41.07,DE,mobile,direct,2022-08,2022
28069,13696,2022-07-24 12:07:30,card,10,70.3,63.27,ES,desktop,organic,2022-07,2022
28070,14879,2022-09-26 15:09:08,card,0,164.14,164.14,CA,desktop,paid,2022-09,2022
28071,17434,2021-10-24 15:46:14,card,20,249.18,199.34,US,tablet,paid,2021-10,2021
28072,19169,2020-06-28 03:09:09,paypal,0,41.97,41.97,AU,mobile,direct,2020-06,2020
28073,5337,2025-09-04 17:06:44,card,0,85.56,85.56,PL,mobile,social,2025-09,2025
28074,12576,2021-12-11 23:58:59,wallet,5,1083.74,1029.55,BR,mobile,referral,2021-12,2021
28075,13418,2024-12-15 06:09:43,wallet,0,31.38,31.38,NL,desktop,email,2024-12,2024
28076,19581,2021-12-10 09:30:31,card,0,14.41,14.41,CA,desktop,organic,2021-12,2021
28077,19783,2021-04-26 16:42:21,card,10,1467.11,1320.4,PL,mobile,organic,2021-04,2021
28078,12042,2024-07-23 12:04:36,card,0,73.22,73.22,FR,desktop,organic,2024-07,2024
28079,19030,2025-04-07 20:06:03,card,0,33.8,33.8,GB,mobile,social,2025-04,2025
28080,16260,2024-07-23 14:24:25,wallet,15,228.01,193.81,SG,mobile,direct,2024-07,2024
28081,1448,2024-07-07 09:05:45,card,0,58.9,58.9,US,mobile,organic,2024-07,2024
28082,18006,2020-11-22 11:08:59,paypal,10,117.1,105.39,US,desktop,organic,2020-11,2020
28083,18483,2024-03-22 02:28:38,cod,15,15.64,13.29,FR,mobile,email,2024-03,2024
28084,439,2021-05-14 01:27:26,card,0,40.19,40.19,FR,mobile,paid,2021-05,2021
28085,10159,2021-08-11 02:05:24,card,0,116.15,116.15,CA,mobile,direct,2021-08,2021
28086,10396,2023-02-01 07:08:31,card,15,251.57,213.83,NL,desktop,referral,2023-02,2023
28087,4569,2023-11-11 04:53:38,card,0,118.7,118.7,MX,desktop,social,2023-11,2023
28088,12397,2023-04-02 22:20:32,cod,5,28.57,27.14,ES,mobile,organic,2023-04,2023
28089,17655,2025-08-19 04:59:59,card,0,74.85,74.85,DE,mobile,organic,2025-08,2025
28090,19293,2020-10-19 01:20:14,card,0,12.97,12.97,US,desktop,direct,2020-10,2020
28091,15147,2020-08-03 03:29:49,paypal,0,46.64,46.64,JP,desktop,organic,2020-08,2020
28092,15307,2023-05-11 13:40:56,card,15,43.16,36.69,NL,mobile,direct,2023-05,2023
28093,12768,2020-04-30 09:53:06,card,5,26.4,25.08,US,mobile,email,2020-04,2020
28094,118,2023-05-10 02:01:49,wallet,5,147.49,140.12,FR,mobile,direct,2023-05,2023
28095,16424,2021-06-17 07:43:23,card,15,4.15,3.53,US,desktop,social,2021-06,2021
28096,7251,2021-02-10 13:01:04,card,10,12.85,11.57,BR,mobile,paid,2021-02,2021
28097,9488,2024-07-30 16:23:53,card,0,403.27,403.27,IN,mobile,direct,2024-07,2024
28098,2137,2024-12-06 19:53:09,card,15,100.9,85.77,JP,desktop,direct,2024-12,2024
